address,tokens
0x2A792FD46d16a5e2BE71508047bFEf1b58A74FaE,629.263219037822158869
0xdB7aAF8542907c3A5e3A47618BD54608045A77E7,629.260272853727270279
0x3c572cA3378fdC5aF5b0609FA42E34cC27226b65,629.253643939513770952
0x6024297b6b6988c6CdD5281E160fC72d9b42Ec8a,629.252170847466326657
0xe1cD5aa2aC7caFfA4d68098592F3cA112F2cfE91,629.251188786101363794
0x9e0C02E77b22350359973C8825a563344cBa3222,629.249224663371438068
0xE1BD5Ce3776ecE6E127Be15e5d9fA3b73Bb40D52,629.246032963935308762
0x258B22E2e7EF33165b0ad42b31fa2685584f7355,629.245050902570345899
0xb3db943aD99c61BF0C62a10364820B3D8b1Ac335,629.244559871887864467
0x1eD9732163B45343d9644c6489C3740bcd46CD09,629.244068841205383035
0xaFc9E207509A7744DE2e5F0DB17686F7d8505574,629.244068841205383035
0x4Ef7f46b3aaD6DEfd77e6C2662B987f21F72D283,629.243332295181660888
0xF93Bff05Fb370C65859B15c94DeffA5e263A9261,629.236703380968161561
0x4601A061a08DCf00ad002575A35662aa5813bF21,629.234493742896995119
0x81BB56B1d47Ca5958601194511e6948e04cF0980,629.229092405389699371
0x812A5d6B5621F07fB286Bc0daEAfe975C78619Bc,629.228846890048458655
0xde97534DB0C871f941E3D7e402a19B068fD9C27e,629.227864828683495792
0x97333c41AEff21715B0EA0679338545091895e7C,629.225409675271088633
0x6F6101686F5B5c33bB5Aac1d9185c9A0CcBdb3cf,629.21681663832766358
0xf6d99438678163a14FB08BE605B856C43d4c9336,629.214852515597737853
0xD5985C6dee317cbe7CABc75B961E9b114CB28400,629.21387045423277499
0x716599a7196F6C56f951713A129De8D6d2c58b25,629.213379423550293558
0x8d665EB2B211cfd892D9580B1CB004571bAc2815,629.207732570701757095
0x54445019Ff9650F875E5f6e1843129a3018A8cC2,629.205768447971831368
0x7A9e257061c4Ce65a7DF00a9EB414EEdc2441f79,629.205522932630590652
0x5e909F58C1f1c80104Cf52dB7D92E1A3c7675be4,629.203804325241905642
0x6Bf2F08f4C0C0299116495FDDf68754270F02DdB,629.202331233194461347
0x31d9eF8F56A37A0c652E70c7c7979ed7805ad66F,629.198648503075850609
0xa8a4A1838c72D33B9e0F120d393716D28a9dfBE8,629.197175411028406314
0xd95929b3d82F7f76Afaf23ae716C691e489a43b1,629.196929895687165599
0xDB6C892F2392134524B85105cF4a85559aCB82d3,629.184163097942648376
0xC494648DEA22AD778D30C55aaa16774fDe4e6ec3,629.183426551918926229
0xaceaAEE1b4c29Aec654202a26aFA8c479465dE6E,629.17630660702294547
0xBE65ED41347efA681C5eCC642d5aa2Af025B68F9,629.172132846221853301
0xCEEB24Fe153C6d4C770aC088E1436EaEd27941f6,629.168450116103242564
0x55102052E8E591A3dF212F03359de587b95e2c47,629.161084655866021089
0x09f3C2982aa8d27f6b9E86B39d2002a0225db1d0,629.158383987112373215
0xE9cb0080dBc4A521ebd13522d69bcC85219581b9,629.156419864382447489
0x4fA587D6eBd28618C0761036Defe707678Dfb7AD,629.153228164946318183
0x00A98DA285C0D30be0D7368f0EB62A45FBD30Fba,629.148563373462744583
0x5699B6D7fc319f816bC09D692Bd01A83213b7EC2,629.148563373462744583
0xd4F1231E0DCC86785A9b71A996bf5e6f4A331B43,629.14758131209778172
0x91B8c011997b713a7AFC7F30Cc87CE7998d5707c,629.146844766074059572
0xa6eB69bCA906F5A463E4BEdaf98cFb6eF4AeAF5f,629.145369383255302102
0x35895f4f5e8A1Be2dCd5e9357e42da6C7f983119,629.136533121741949508
0xb271fB6a87cFc4722b8CC542Db7704CDa73f8C97,629.135551060376986645
0x347365760600c5720b27626562712E5CF16c0d81,629.131622814917135192
0x1E39F9988e4714580bA232495F34efFce2e79130,629.130149722869690897
0x8597a655821fd5A8c6E326D5fea47Ebcb8b74BF7,629.129413176845968749
0xEF422dBBF46120dE627fFb913C9AFaD44c735618,629.124993900703635864
0x5FC8e6724f69Cb3ECCe03ADaa4512aC3596166bB,629.123275293314950854
0x8693e17D153C743941538e02Bb12e0b53CFDcD4d,629.116646379101451527
0xBA588eb64DE3A9619bA2e2770d9cbDEdB0880F73,629.112963648982840789
0xbFe253C6166021E6258265d4166636f3c9219533,629.112963648982840789
0x0e4F351C527DbB9B9A2611ca7d7950871DDE93f7,629.111981587617877926
0x41E88A4e4338395a326A3601136402E253E37b1B,629.111490556935396495
0xf599DD992feA3C597d859d17D98c41a54D5a2e4c,629.110472494375772495
0x7B8405d2e5c06156C6336666A0d9029A6C3b1364,629.109035403522989336
0xcC82eC883D8F1d2355cf64b2123e08fd7c37186e,629.097005151802194261
0x943703c64d27d106520C88b04e803574B79Cfb59,629.094304483048546387
0x8a2c9f1eCdAB5d32811f7daf495E89B4058Fb233,629.090867268271176366
0xd33B3550E1B4E4743F8238F651EEe622Ebc208ae,629.083256292692714176
0x8D2d6F4D257c177aF8111a084bF18a77047e1596,629.079819077915344154
0x39D8a87f93d7E86b05f04a1C7bCAe5e9feb580C1,629.077854955185418428
0x24ffd2a6e64ff7C7a3b94D616A096EEfB57aB614,629.076872893820455564
0x0Da8b71D69aA0692a0a7F8fD345575E9A5AAB282,629.073435679043085543
0xE7f47716974382f9AB86303A4af6d4b2986dF017,629.06950743358323409
0x040e5B2C3C06FaB2c687bdbfdB5F4eE3088d2031,629.068770887559511943
0xA0D9775f6c2De0993353318A91B50650383614e5,629.067543310853308363
0xFA90AeB2fc8d8580BFAc338F0B1d6215D8580C37,629.063860580734697626
0xe3F575455d5E37217b383BBeFFc00EDDc4453732,629.062633004028494047
0x56a2E3a8177bb5edC7e6005423BB223280eDDb2F,629.062141973346012615
0xD0C4c3D6AB686B0377841795E0bf1294Aefc7ac5,629.062141973346012615
0x62a89976B7caE3FC15aFc009e6148533AC359D0F,629.056986151179957583
0x663eCb36264611b89F44aa2974f5367848C80C4C,629.055267543791272573
0x8a9d49a6e9D037843560091fC280B9Ff9819e462,629.055267543791272573
0xf65Fa3898061e8D7B9ED3407A8D67F70A19D54Cf,629.052075844355143267
0xB9851Db39a3B9ceBE8E2B86e72AD6F55Dceb1ba1,629.051830329013902551
0x82C6c5C74134226615cf1fB1f636e8A2869d4924,629.05133929833142112
0xbF230d0a1d217Cb3025f7594277207198e3F623E,629.045937960824125372
0xAbD50fEC13A35678565F531c5e2A0E0e3A4a82CC,629.043728322752958929
0x6db345d838426d0eC4723628C7A246914ca9a06A,629.038818015928144613
0xdE9B9A2B33E136a6fdA98005E85585f83e536DA7,629.038495271252669565
0x5b15c00545219869184025b700f8A81188e59f91,629.035871831833256023
0xf50d577bC1AebFd1a35b72002E797018557161F4,629.035380801150774591
0xECf51aAf03e1Fd3cF17299E16dFD19f689583433,629.031641965921459154
0x3AcfD694a2FCBf7DEdb68439ac986587e673861e,629.028751886937275264
0xA1C596d2C4C7e553D63B4ed5504EF2b5d1b0481F,629.016476119875239474
0x32194e77EF939F81e348b1b73495dfceeDa90aDc,629.016230604533998758
0x0B5e141237221d298353b782cD83BDC25929bfcC,629.015739573851517326
0x876F8a0d51234bB4C57F7f969246Cd4A82974799,629.009847205661740147
0xF2eC5736B39E374823D73ffd56716bDa44042A7c,629.007392052249332988
0x4A8cfBa94C6A8Ba453dC9b2134226b3d19bd8D09,629.006655506225610841
0x1caaEe166914bC3F7442d74D0BCEFf77E83F5FE6,629.00493689883692583
0xC2c900B1782D1daC5ccC7225D9FE1eCD49858142,629.004691383495685114
0xFD8e7A8620da750C70CaF13Db8907A8FE6A349a5,629.000047644923868703
0x7B4b04cE4760Cc87356e8a4a69abF17CC9575f8A,628.999535561329630082
0x8217423bbb4E3dB1715D3725EE2Dd1e782b1a671,628.997816953940945072
0xaDa3227eAC864faA6c1f2E148B36467B740B936b,628.99732592325846364
0x0Bdf33880071E07e1269b810833446DBFc5CDad2,628.982349487442779975
0x9b62f67D0E2677d40D93e59EAA0eC828C915dCCf,628.978912272665409954
0x84649973923f8d3565E8520171618588508983aF,628.975966088570521364
0x133C8cD34e2D0b9c11ffe63D3782f6e87B3D32aa,628.975720573229280648
0x12B780f0E7bea8ADe458d9944A722a3967d5934D,628.973756450499354922
0xd94120Bf8bC6Ead374e228E01cfF494e939E21b7,628.973756450499354922
0x77DA151402d33cBF3E0123B123d7b57C28d95CfD,628.948959401034042624
0x9Dc624cf44A61bdA7fde2b2F2c016d44d46239E6,628.943558063526746876
0xEBbcD978180CA04B5753c79bca4F767b7cCfeD2D,628.943558063526746876
0xae7a18B47e667D7F0a2b893B29A75D0E66f12e64,628.940611879431858286
0x3d80A5e8D7a7f55C34c6C3a738EE915b2187E51e,628.937911210678210412
0xB8fde260e8c280b873E249829fBf4b94995d8521,628.937911210678210412
0xB0D408f6794fCE031095be709305aa631261EA0e,628.937174664654488265
0xef5BdDa446e3031871A4EADC44ec1B79d5fcd806,628.931527811805951801
0x2d255Ef981Bf8d296B4Ba63AccC1D878759caf9D,628.929318173734785359
0x32dB0a91913d6DA1157cC8Cf62683B6FA02e7cEe,628.92809059702858178
0xfAd61B6dc1897f67bC7867B8fB0CAEDE00a8CD5F,628.92809059702858178
0xFa55d4065dE66Bc2F7Cd9f0D4DF75FC2E540C62d,628.925389928274933906
0x4B39A5369C40822b7be353642c50ed031838F649,628.924162351568730327
0x6094E1Dd925caCe56Fa501dAEc02b01a49E55770,628.913359676554138831
0xD447F822a7B4FA514e41348962994F6963C6e6D1,628.912623130530416683
0x9C7e6d948D8aB5a43183Bf94471D4741B6609d20,628.912132099847935252
0x968ba97EC67b5F8017419e640e19D2a0c95Bd6E2,628.91164106916545382
0x23fB5b38de7A8C14F74c96136A7F321E4F0F12D1,628.906730762340639504
0x97d8FEF7962A5d52Bac8D719AB3A95202c5AA45A,628.903539062904510198
0x143A585b66873B6FcB490942c28c2B343611270c,628.900347363468380892
0x2e379C958601d43038e73215BBD91aFE71574546,628.898383240738455166
0x7456274Dd85E448f355c83627c4E3b4682403D76,628.893718449254881565
0x8E2D2Db4451278C90afF3bcf552bA9cC6056C425,628.892490872548677986
0x7233E0D88Eb304ECD1156089e1d39bBDb1223463,628.891017780501233691
0x5864Ac44ee401e43695D9aF40Ec9e99221dCCE64,628.874568252638105732
0x361e160d7e89888476d5094227443cAD4a4154C3,628.870640007178254279
0xdD701212f6fE99E550ae650a13990De34816ED7F,628.867939338424606405
0xff25D5f98BA78503fB167c730614e3828CEcBb5a,628.867202792400884257
0x2Cd2F943a3968b8c8B5d9482d4a9Ead6029468A8,628.866957277059643541
0x9C315eA9Ba93DBBd522849a3F56391A0F5a759DD,628.861555939552347793
0x37329CBd94dDE38Fe368D179F56c5A8Ffe22DA07,628.860819393528625646
0x3409E6883b3CB6DDc9aEA58f24593F7218B830c7,628.859591816822422067
0x7E134aFb221a5c541b8F2f4b8858Eb485Da2270B,628.859346301481181351
0xCDa9BFE9D578003E9dBDC90A5Dd1E9B0F52C01f6,628.849771203172793434
0xa00D7C2F32Ac888051eA71D8a4E281F9E01D9940,628.845842957712941981
0x4f6Ccfc5Dc83D40e1ea96398B0bd35Bc4D64809d,628.829147914508573306
0x7D0c62A79805600f2C751c4d4be01C9C5A7d0339,628.822764515636314695
0xD571827e5298A182c2b6B82AC7b002b07aE56bE3,628.8212914235888704
0x4e2bcFaE9b3E843FC4a98E39CD0905DB35308BD2,628.817608693470259662
0x8BaBFEfa0f2831b2E4fFbee72C67C3CE36dc3512,628.816626632105296799
0xa7D496A19af4a08DB830eAee60f1564B079D1D15,628.816381116764056083
0x2B8066b419b1ba74a875816E2eC7517b0358646a,628.81539905539909322
0x4314913A823153bD47d9F8610E0B078835AD3be0,628.808279110503112461
0x5934eE889a97d11269dA732Ea9d0c295CdFE9eDA,628.806806018455668166
0x64246fF3ec1F89B2E8Df6F73E3aD7322F6f50Ce7,628.803614319019538861
0x8CF3fa9773E05B10C7472F53342043376DFC518b,628.803368803678298145
0xa64AbF24221445753E75fEe5955e11b2486aAF24,628.798704012194724544
0x7dF1c70B50E466bb389C937D3fDaB3ea2D9eF604,628.798458496853483829
0x811b74f233494eC65CA1Ff1dDBb5159253a80967,628.796003343441076671
0x850Cf39D0Dfb40CDCC85ee4687EA3Be19fe1Dfe3,628.794530251393632376
0xD66d055f770817878C8265D0ea50776f9AA8Dca7,628.793302674687428797
0xE358a32a78F84C06DC21BfF29edC510E92a8A617,628.793057159346188081
0xbbAF83bDbdf689Cdb4E7f8465653846d9aEE40eF,628.781763453649115153
0xE0542bf7AD0Fd94576A9C01cD92A70E0fF673048,628.775871085459337974
0xB5382953535e71759d28efCFEC9d9f72FdfF379B,628.767769079198394352
0x8F8e1af72dd907E216C142164582B7fb9f65D4f5,628.767523563857153636
0x8c25aD99325e4Ca828E1f0a55029f895841C8023,628.765804956468468625
0xe070DE29527411485601c36954eb9c0c7deBc113,628.762367741691098604
0xab9411166d1526D6539ea8A7daF7acB36340e0A9,628.757457434866284287
0x0FCc718EBDdcd1768510A749078038B30E329a4d,628.754265735430154982
0x535B4Ee17d5AD6A4D35A0D8037e99eEf8fA5Ace6,628.75377470474767355
0x7B2EB0FA5cA1b667c9c55D0e94C28059B9b86185,628.751319551335266392
0xbCA7dD80E3438453066b11a042Ed78B6ed36156D,628.750091974629062813
0x8c1e7CA3ab3d34a3cE2c58AAA3f9B0DDd2C6F2C7,628.742726514391841338
0x207486F9D9C352B68fa1213Da067d56F2F9A9EcF,628.734133477448416285
0x8075a83fdf02fab2E48B288415edC571FD862E2a,628.724558379140028368
0xC6d16044bB6DE4B51dcE15829Db1fA39bCC10DEE,628.719402556973973336
0xc98930d5db523C32fA93f1330A960E8d31a6961C,628.718911526291491904
0xa812ceCFcd5C4ec834390fc2F0Ba052d645299ae,628.71621085753784403
0x8225Ffa19d9A8bc5e9d6E7bD7e89f1dA194edA08,628.715474311514121883
0x09da5c1985751bD8AC15991cb788572189127a37,628.714983280831640451
0xa60DD9d42fdD43E91Da63BD261997E14F21C69Fd,628.707372305253178261
0x7096aaF125B0a45e096523CC2C1Ca680d7603314,628.706881274570696829
0x115762dF9e1b17CaCae78922B7a1781b1655650E,628.702216483087123229
0xd5Cb32127e70492a8B3eB84F71fF8d673A35CEf2,628.700497875698438218
0x75668c24DaFCdAE9e5F55D02B4389734E51EA938,628.696815145579827481
0xDB0A3c7A6D59C2E0638a22529FCE33e01EC1b09f,628.690677262048809585
0xe104392388C3643252c8e23702B907E3aCa45f4e,628.690431746707568869
0x04f6FB3Da323BC08BFe5f36D6B4328523D7Ce38d,628.68920417000136529
0xfeb575D661396b7277D1A0354a3cA9F926652BBb,628.686503501247717416
0x02B7D7fFD7e73E294b6dF93A535DC518167C447E,628.686257985906476701
0x2C4A57eA7B1c27F8a33A6a054f31f02E169BAB44,628.682329740446625248
0xA1aDB4128C910F3ca522218746A9a19F870012FB,628.681838709764143816
0x57C44cD3261dd0D8D36A1B0747dba169c97557fb,628.676682887598088784
0x56De5bB894DeA220f19E4F1045563Aec10A736E3,628.675455310891885205
0xaa9f2dfdFAf058B26D19d1334347B516B6576EA9,628.675455310891885205
0x1B347bBf54AF05B5252b3f7e600fA7b00c18038C,628.670299488725830173
0xDeE99A5294820Ce5eA5Ac561C01D19dB016b7f3c,628.664161605194812277
0xDAa63b6605dC85e9B3e184455Aa3dA2Dd0e036aF,628.660724390417442256
0x4b8F5217B51D91BB97edD9C0938543695bfE524d,628.659005783028757245
0xd9E6A86Bf7BCEb8774916C96C382501653EEc9D4,628.655077537568905792
0x9f93DbbC5acE2E0Fac0647EE55497F9E994D2450,628.645747954601758591
0x68B4683475747E28a83596e94b58187d452099Cf,628.637891463682055685
0xe254f0EFc830BDFAaDe07EbC99A1B355530bb625,628.637154917658333537
0x6F07Ef10ED3cB43a7885839457AeBdb4740DbF1b,628.633717702880963516
0x44dA42FD563047D19F48ED13F37b64497679e8Df,628.6334721875397228
0x39526Dee330258a8D4Df05724cc25422aedf7F48,628.632981156857241368
0x51F13C84b49B64ba6B1615e7D91b11066908BF3C,628.630280488103593494
0x8a039c38f5fcAf5E8CAa46FF9b5a944262d9f111,628.626597537387074835
0x08Fec692Ae3ce1Cfa96806d672928F246172DFa4,628.624633635255057031
0xEC1e080dbf4dA42F9dd127C895e654dd3E652422,628.616286113652872693
0xDF4e6318689C2446BAD6A813409917B16a94Bfd0,628.615549567629150545
0xBC13A9eD082CC1556a92D05A143FCd2346EBE62c,628.614321990922946966
0x1d986E3Ad00905788f06BEA32112E78366881da0,628.613585444899224819
0x1dd201F0079bA46464FB3889c27AE3dDc3c9BAf9,628.611375806828058377
0xF2e4A3639b7Dc9c7084ae59f7c511a9a1f807D1E,628.610393745463095513
0x49Fe379951E4D0D57302e68418920A7BE2e251fA,628.609657199439373366
0xc7860E58268b2cAED83A577C4564CD17e108393e,628.604010346590836902
0x6Ec91Ae6be8979fe0A7c6A799FE085dC8544FB7f,628.603273800567114755
0xA2aeeeCC0de026821E740c84249ec77FF1C13c24,628.602782769884633323
0xcf8f68C5ea631347a87f73985C8cDf7F2eC53436,628.602291739202151891
0x8cf802FC4368536246D116a995F9A38c94a01c02,628.596644886353615428
0x46FaAFFCa810972A3E329145616a569308b4dF1F,628.59590834032989328
0xe14FdE3bbBa7CB6D10F1E819c982D4b8A2aA0D38,628.590752518163838248
0xBa9FcB4ea0172ccC4643009b53900ac0179f481a,628.58240499656165391
0xf83775C95A00612D4CAc5053Dd484FfA81BaE0aD,628.580440873831728184
0xa473855ec37a981a4FaBAa196A1D536AB904e674,628.57774020507808031
0x59591576D0ae8C1Bf05c02b9F0B7eeCA7156378E,628.569638198817136688
0x33B4f1d6b32cf36170Cab4850B15233D9786a651,628.565218922674803803
0x4FfD288F35241f0C321C92BF17a933DBfeD3f714,628.555889339707656602
0x156e3791e8BDC7f718455BCe103CE30638D45968,628.554416247660212307
0x3665027740277E53D3aFA7958570c05ECE246AB9,628.553188670954008728
0x22696Be1655814e368E606Cf893aD4baC1F41EEd,628.54778733344671298
0xf558301a38248079aE00262589F5e751eb2eC13f,628.545086664693065106
0x04107437FF922c7274d61A5Fa8003335FCd8C6f2,628.544104603328102243
0xe674f2eccf1FEEdD0188FA70abEf371BFa3bF0A7,628.541403934574454369
0xf07900e208771689BcFe81278601C1A570E1Df8c,628.534775020360955042
0x316D0e55B47ad86443b25EAa088e203482645046,628.529952163374215225
0xBD302229889CEBa1554A6aB9d99FB43382477b86,628.528882652171177862
0xaF4451E6eA92C14fDBde55D4CfB6A4e6129a8C72,628.528637136829937146
0x3F16472f0B628f6e3eaf69B3B3AF2AA1067511f1,628.518816523180308514
0xc44f621FD412714606C793d96dd31eE9275adbC4,628.517588946474104935
0x77F226E8a8E0115d409860d7bFF2E973d675aB1d,628.514888277720457061
0xa43cA8E3894c0FcA984A25D65720726f97239d62,628.513906216355494198
0x5CCbb4C11F4ECe1e0F45cC19e5a8B534d2d08DB9,628.504331118047106281
0xE954b8Ba1b6863C2aBb64983797662774312F2F3,628.501139418610976975
0xBb4068bac37ef5975210fA0cf03C0984f2D1542c,628.495492565762440511
0xe67163ab11D4b39C5616bD84BbdF8eFbDF7a5D00,628.489845712913904047
0x12f9B53e44b56774d235B6E6f183fDe8a9043065,628.489354682231422616
0x1C4aD6087B14e69a4f8ae378ccEF1DF2A46c671f,628.489354682231422616
0x1F3c9C9197a584B2F85f760D54d218C9F320BdB2,628.489354682231422616
0x219EF5179f42Cfb57a1dffCc854A1fE5C72c02e3,628.489354682231422616
0xdfa6CE29c729bcB7E0992B08c57A92065427da5D,628.489354682231422616
0xe7CbBCcb2ccB9e4C81980cdDa8689534c3963257,628.489354682231422616
0xfDE5F84662158292696A25c737bdF20FAcD1a963,628.487390559501496889
0xcc55a426d4221D299A4586Aaa0cEf6E5C12783A4,628.48616298279529331
0x41c3492b1f81e67f6Fa2316a48Db1B6db36D63cD,628.483953344724126868
0xb5b4341A500417436311dBfF94199085cE74a13d,628.479043037899312552
0x87B53f4d4CB88a808504F2d4C13B93bfaF7510b6,628.475851338463183246
0x3548ca2F774b5b36c7758D191BA62f1DdfC50649,628.475360307780701814
0x104c739966162f904A72F69bbf4B66AC05BD23DB,628.468240362884721056
0x9B5416219dc491519cdf4523C0c2Ed290b780A9f,628.461148566799658575
0x1D0C9989A3246eFe062B3759A341ce5f8c714235,628.459892841282536718
0x97946424B76fe1E6125D665772f2C2E98fF2B6ed,628.458910779917573855
0x1AE9Af5217033655664DbA60c453ac84583214D6,628.456701141846407412
0x7eeDCD68C06CA2435a85e9bA1DD4e54b8212CcB2,628.454000473092759538
0x269ab6f0753bAF145b0E9ab4BEa2Cf846D2f6C59,628.452059880634104221
0x100e6eaF12eA98B9f9935A8465F0523d342a890a,628.450563258315389517
0xF137128F3b79A52eE08A54897773725cB8F54e8d,628.449826712291667369
0x632210F14D3639cdCE9117E7b86312C14c8a37e6,628.440251613983279453
0xb40BF9D48FC14A26951cf1e0A8688bD8578989b4,628.439515067959557305
0x2fc0e531910E921cC5fD07fEE5BE3FBc64038013,628.423802086120151493
0xf3a52Af249C73E7316a5E34FAcFeb0B1657Ff59F,628.423556570778910777
0xdD2A4f2d9B99D806979fB3652D5426E3172ABF91,628.421101417366503619
0x0B35ad38CdA32dB0cFb9125797B83e8009a4A837,628.416191110541689303
0x82e6D63Abc83201e6d8Cd083F6241c1A892CbaBc,628.415700079859207871
0x53C733b803A3A78EBd666554646838636eE78ada,628.412508380423078565
0x07cD306e02604A2A71435742034Fbaa3095c2344,628.41226286508183785
0x45521dB5fd5d1Cc05AeEcDb85220d65C7d0F2b57,628.409807711669430691
0x9016618e29F3459bc32B509620fF2820a50E2699,628.404160858820894228
0xb774299E256955FCD3C2B6Cb8EaDcB15Ed26d7AB,628.402933282114690649
0xC336270Ea630854e28FBA8F997d0e617a6D3Ce3B,628.400723644043524206
0x4C0a466DF0628FE8699051b3Ac6506653191cc21,628.395567821877469174
0xE4E2bcEccB3ceA77f6433f03D7e84A7251FCb34C,628.3928671531238213
0xaf79F3124b98623238717239066ed2eEC91CAb51,628.388693392322729131
0xD03c8ad4Bebd854A36010B864520efa0E4c700ee,628.385992723569081257
0x8c2B195e2C9E171545E4d37D8b7a0c5a338DEeA6,628.380591386061785509
0x16bE55C9640Aa4F63d5B806225ac802fA9beAeB0,628.375681079236971193
0xf1112b250Db5934f967484D19B5CB57F9cAFE1ba,628.375435563895730477
0x767fb0C444F60d2825A6b8EfB6D334e5A21E678A,628.361686704786250391
0x3cfCF61A3126A1a4b2C209cD40313b7D273dc13F,628.356776397961436075
0xBc4a7139c04deC8cA925e049cF5ae55e8da8b3C9,628.356039851937713928
0xd936F115C076D92F97a4687D69Ca6D08ff2CE742,628.33885377805086382
0xB35E7C5d2862A1FBa75556eCb39a3adc5E37AF2C,628.332961409861086641
0x1f40e0bAa14BF4d2C28077FBDf3dBF017bD0D476,628.330260741107438767
0xc7F440d4c45C1ce7a295C788D9CbEA9fF627Cf8A,628.327510423535808963
0xE3b65159E5D69EEFF8cAF854181AbbA3C289b8Fb,628.32657801098882803
0xf076aD2B882b8b1CFdaA7aCD2d46Bf397E5f494A,628.325595949623865166
0xd95640d7a1D5274df532462c63F917437339D73f,628.324368372917661587
0xF29Cc72A941B493f031daEce4Bf99A5818133cC5,628.321667704164013713
0xa1e7C9c8cFE8c9b4749c47eAA5fF730fb7957305,628.32068564279905085
0x83F7dBFbbda70cBBeF2ECA945292a848eA112931,628.313565697903070091
0x3EC3291A5337824313422Dd31b15664e6EE40E4F,628.311847090514385081
0x866e92128a9f1f22CeBfb715836DDD9AbfEac5c9,628.30251750754723788
0x296276068FdF7b92Eb62E18362DE33dfD8383C3D,628.300553384817312153
0xa65763620DFC91dc06Cb18D494D80F97737084Da,628.29957132345234929
0xA2Ed5Ea09B05E3A45BcDe2137b452714BC4f3CE9,628.294415501286294258
0xd3333aE7E5798D30Fa9d1Fc292330998E487093f,628.2919603478738871
0x2E9A57d60004CB126850959359EA0a1699233cC1,628.291469317191405668
0x5655A7e05f7918d7b77DE219d06e51aAa7a6385F,628.285331433660387772
0x9eFA5e47Ec182D7bF187BA9975F7474bb7FDBE01,628.283858341612943478
0xEaf8701Ad5132943a30aBf721f8f82E86Ae0A1f6,628.276247366034481287
0xb9A987df0a90d2E340Fe211a0F7957C83fb91fc2,628.276247366034481287
0x1b6Cf6479E9c2D015b70E537098705cdcb84d413,628.275019789328277708
0x8a54E128eFB303cf61C5fB7B2037c0B39bB5Bcf9,628.2711342064376983
0x801893Fe86AFd1BaA103d9348DA87EE1fc5891C9,628.270109482503463392
0x9DFB6d99D56bFb75eB4708D469fe37581BFB9862,628.25906129214763118
0x657bEcB53FBc3bE121224d929040Db06De383533,628.25439650066405758
0xEbD07b81F08c7e8856fB37E11C57aD95992Deff3,628.252677893275372569
0x9080196182F77B89BB5B0EeE3Ddb48cFA716c4c3,628.251210991822943502
0xA92D8EfAe8A761E4E4a8059bfb7d3410996e9126,628.250468255204206127
0x838aec1c2565a5D660BB7F0C540d2632A40B0d5b,628.249240678498002547
0x68fdc9Fee5792A19775A34ef29f56548F26be789,628.243839340990706799
0x2755Da7BB6B7A70eae26CcCF447682298EAC1eB8,628.237210426777207472
0x9982d4D477ef5ca19E95c9552D68971fB7746199,628.235491819388522462
0x2c2A05077BbD97E0131A3533b8D7c56cAbCa1A33,628.233282181317356019
0xd714Dd60e22BbB1cbAFD0e40dE5Cfa7bBDD3F3C8,628.226407751762615977
0xC305336946370465b1e1e71e16a21241AA3cFe60,628.222970536985245955
0xE1FeBEd96803E39Bc3b7c43c7cd71C427B34eA2C,628.215850592089265196
0x67CE79816B7eBB56aDe41fA19Ba3f3FAFb042c14,628.215359561406783765
0x867cd89Bac070081Fd4aA3FC9E44934f93e4C868,628.213149923335617322
0xf58CbA27c683bC918566CBAC888D3Fab5BF076A0,628.213149923335617322
0xE0665D7Da6a2e8De0c861A41D7a722b7a44af21D,628.210694769923210164
0x9bE7827cB54DE4F3cB6CFA2699465C083a3A2963,628.210449254581969448
0x6aEFd00eb9E2008742Ff19Cf4feB1552D68b1F42,628.207012039804599427
0x24780Bca04f84F314DED48e240B7D27BA6e14e04,628.205293432415914416
0xbc8a40D21c1C6fc289f75Fa7EDE7B22cea55e5d4,628.202347248321025827
0xDe375a8e2117033460Ba63922793c5A3Fd930fB7,628.2003831255911001
0xebd0ed45402f7425008525288b7bc91eAdCd96ef,628.200137610249859384
0xa704148716ED1476d15767a54508eA33d1c0f9b5,628.196700395472489363
0x13529e865B3Cc9a053E8F4593EE979357d47452f,628.194981788083804352
0xF648e9d4D72Eb61C118393f561eaeB6201f582b3,628.194736272742563636
0x435607F9f75e89b7F10dA6Bc2d26515C34Fb8CDD,628.191544573306434331
0x39c3784d43C0FE8845396Ff1A9DdE62cd4667d3f,628.191053542623952899
0x62914C1Bf570657C30A7958B38801a500b287a0F,628.190316996600230752
0x1B5B20e96842B80886A572C5054bec95765520FA,628.189334935235267888
0xc8DB3C4aD259DbDa80aE87DAA1357bB88FFF9839,628.186143235799138583
0x163bbbA99e98EF741A41b55727D9a8371BcAAaCD,628.185161174434175719
0x90A7D7a5abfa5096bCef8dE95dD44138704Ab3C8,628.184670143751694288
0x1fE4ec75F38583e75C20D9E2a597e716CDA5C3F9,628.17337643805462136
0xB217C702961E46f38e7f7E59676874b26deFC0A4,628.170921284642214202
0x6D619c25eBD4Ca41977DB466D9cfEa81930D16c5,628.167975100547325612
0x4a7d0A5792A3309d55cae501F2614dB11581A7d2,628.167238554523603465
0x0f2D5DB7fcBF36Ebb7a1548a76137a79De5e63E9,628.166256493158640602
0x9fe89Ea85728b8d4C9e46E0017b49adF30c6b123,628.164537885769955591
0x6e604fFd7EcFe5f26F0b08814E562C68306b2465,628.160364124968863422
