address,amount,week_0,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8
0x052aA017270434C91cA09c082018BD3B8f26e613,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xfC43f5F9dd45258b3AFf31Bdbe6561D97e8B71de,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xFa1d10DE43C87D720e7a77BB33D3488DB8044186,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xf84a76eA4769b721692b377493a98962259B8328,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xf6Dbeeed5cBf1c8d7b6bc5E77eA5d1C59844b2CE,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xf1E633125B19211a6c63793f5d6074aF0bBA3925,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xF16bA0C476e4664a4BB95362D995B46da340B602,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xEDd828ed8bf8205CdBf4439349c539215D3Fad1D,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xea9f2264b16e0062EeFa7a2e482360535d2fE12a,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xe93e4d5dA65B2D652381fF70a83f18E8C466dD90,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xe90B4aA6002E263031E9A05d50CE8709B9F92fa8,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xe6907742efa0489A85911cFF2841A0b245F3FBd0,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xe64b1A000b931080A73546d4ED5d742495Ce2a92,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xe472C991bc4c936F5327b758b0CDe18F9EBe9761,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xe0ea552A13303bBFc1f6A9F1AC8985A6d834fc61,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xe060273F318a895F5C21e7EAEAD4B9b2425E5241,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xdBab0B75921E3008Fd0bB621A8248D969d2d2F0d,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xdB16BB1E9208c46fa0cD1d64FD290D017958f476,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xDAbbEb81d83Ff9c2A83E4df1f716e994B30B47Fa,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xd8CBFd2c36C78828B4c5bA4eE22B1eE95A7E05Bc,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xd289986c25Ae3f4644949e25bC369e9d8e0caeaD,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xD0dA1a3B8cA4E0F2108F3A448cACca22e0a83d08,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xCF7e5D2Bbe28D27baF5e26E53135bb01e2fD5515,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xcA7c767854B1E7305dE07247AB85E30543d1d9c9,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xca719E37786c9eC9F474B897c0a6ff515aE4eC33,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xC7385A41F1d30b31d507663CDFFe1B1e6BeAdA7A,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xc72c7d557b3A5AEb2AFF6aE97e866D74683BEce2,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xC54570b8EB8138aCE95132b944b7b6Bb391976Dc,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xc52d0583DFc8A36D7aEBeAbbF8291CE48D27Ba4E,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xc2343F01D870f9c87c1D7Eac5704c49479A2e9E2,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xC109F5B352C90f9EE96a7F0A9479967Be64677aB,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xC0c57EB10FA32EDef323238c02973F4daDe43161,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xB6ad42D615759E50C8087849a2F6f0E2032f7085,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xb08856994DD338B0DB1253DCAB0e5F56e27f3985,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xaF47C358e1Bd14B851dD5C55021F1378c57B3A44,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xAb2ffb05D5C309b6F90212f380dAb8b2C71B9b6C,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xa8712494c6CCeF4C36cb8c037Ac63d0154006b58,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xa7300D4Ec0DEc751C5F18b94a748c6d1a1CF5804,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xa680E83809Ec7a20745427fe12118d6E1d2eb208,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xA1e897AEB97A0d880c1AC103dedf732f76Ab6368,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x9ec42DB57820a32f818E4522F4366F4f1DF049FB,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x9eaCF519f5a1e072339463A61143602e696C751c,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x9C0d72f2aC26420Cb7EEB155bF401b672840e87b,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x93ab7580493Da8e78a31c31250d3C5524B7FFD0E,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x936b3d7a8744546B71beA2270d2d26f34a324c53,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x935e98A2f2bB86dE2F2F0B74e9F0bD4eb8FFc545,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x91F74306818231d54619Bcc77DBbBC4e784a5aa0,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x9166bE1F159314f19F59684713fF17221cCc9A17,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x90697496B0000837fF6A5768EAbfAA85C17f7d0f,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x8EacCeC7dBe9C87C86f6a2683a7eb6a5E6121AB3,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x8D7A5FEDf55B68625b2e5953f8203B029cb9c44e,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x8C9AF0D180a400B31Cb89861b2254cc05eEAb02f,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x876B71aA426FAD5127910D3CC792e818B8229CF1,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x85D6EceC4F3cD8AE8DF22dcE8437085B4C2A1E4a,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x84004eb4a822cD38dd957F40944bD5C91660f020,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x7Fdd06bEfBE105aBc23c9A412C2680fF400ab1Ff,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x7d30277c774525F734f2B4F64fE825391c34cbBb,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x7D02e5A16Ba38d61ac5ECa5C6536f23d09e3ADd0,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x7c7635935b079323c762Bd40fa2146077f6DE0C6,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x787DE03b35277eE188B03299d29Da1aA2C46c5d5,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x6ee5BEf0C49154f89749ab4057683Da6f4429331,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x6D45821ec037e5f2fF6913fa0a10eEeACea18b12,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x6Aeef12d6addbD10070E67C7dFC17D9515004Dd3,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x6Ad3C0b8D8509e94F597e86465c4e79738dd6349,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x6A97Fe8600042af45F999343a584990204509C20,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x691823e2cf470D4EA5f37384073f7233EC69AE72,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x683a42E5B414Ae5cF79ece7e369cA5937fdcDC11,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x67364ad8F3128A514dAC47032Aa4fbA3C5E65495,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x65a02EF080f9A06C0A17429AEfA11AC2D29707c3,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x63161466eaE98a24cCe7F929a7CeD5C707736aB8,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x60f2ee9119aA5d46883a05887Ba830D752B96896,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x5Ff47f2eb51724Bf8b32710d318a5a16f952F012,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x5b59fcb62B1cA81850F21CE79bAd91486B873586,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x5B1edFC61e1A2B467ECf6EBac2db05913C48b16b,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x53c64410597A78Edc67f160C6666c06A6DECD7FB,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x51f411027421215838445796AA6911578bebBf94,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x50E46e0cE766F2F3261092fbe56C7D6044172681,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x50219644D04eb7119E385b3A54b003Ab91e8A738,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x4eD7A3Cdb17c9a3363b5c6F5AAF981EE2DfF43f9,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x4C8Ca7ef7aB5B04F42fAf075d1224804C5c3BE79,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x4c78DFD78482e2c7321d8D14CFAe862918Cf8b0f,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x49a59D505b40f9dB89BBa418419342980F7b6605,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x40862F5a6b104ce7F666f172c509c071bdb42e32,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x3b871244e28FdF411Ca25Fd9DF1A97D2157C70C7,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x3B15CEc2d922Ab0Ef74688bcC1056461049f89CB,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x3955192aC5ba00F9ec028Aea240d8177F48c70dC,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x3801D2D7e604e8333BAacb2Ab53Ceeb8d7995416,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x30eB4c1A534351662C1AE273b8986862B60Fa079,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x2F34ee226e149a1Fe2d03e883DF9544d84c1c47C,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x2e37Aef5F9a713211A7F4f424e76D289D4Dd6837,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x2e35f7C50af269a6862e2C33B175f99114770603,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x2BFe66759f0331066F3E7D57b3DC9a96bfC17927,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x2B741CBB7b6AfC80CD94978409FCF21f8cB16B5d,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x25DC0b41b53Bff06bF4e245a9Fc13BA38Ad32bC3,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x25b127d2071051De50Ee10C027c9cDE38629Ee35,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x217789f4250a4eC3fC4fc61cef2986F32Db83D5D,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x215d2c31569cdFa90Eb0fDF1c108FBCD11f4D0Fa,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x213892C753e59C53d233209c178B28a4097e652b,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x1fA25eaAAE4E6De7DDEcdcfDAfA533B0F55a9EA9,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x1f3370c7891C2A976652dcb2f6e563098DFf87e1,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x1E670F7BbbC5cf8D47b16061F7acA4b363004147,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x1d76a09597Ad1578E8407e459318162a312C8061,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x1D1F1b6309E4840eF48f02F4Cee01d18E94e43b6,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x1c993748bD640c7263fA72FdF3E1A506fE2BAF96,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x1A4689403E6E70C5E37046CD43db1847C6dc3E7B,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x138Dd537D56F2F2761a6fC0A2A0AcE67D55480FE,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x1224f672Ba139D1F2658F9d0D5FA2DDAD3e64B72,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x10B8a310E6aEDFD7bF0AC1C3eA16012A9C27115C,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x108Bd550A888B6174b7bB2f555Fc4006B1853984,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x0d24f692c05036602076b3f51242b5A34C55Ee38,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x072C425D28f7932a65D16441ccD5b9bfcDefA2a2,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x055F9D6A6071A603B80c6403DdA60cb10C769999,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x03FF002Ef28884FC3E9acC4C2D9E71B36124ed8f,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x011492E973e8825076420eFaef19D8f242c7E2d7,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x008C2b6E55284A2Ea09C62d50a7Da4C7c151deC9,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0x0056D1fd2ca3c0F3A7B6ed6CDd1F1F104B4BF9A9,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xfFE10385eCbbD273752f5b0341d1Def2b4838660,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xfF6CF5092D3d9D692d722CFA6b43B2a687252694,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xFf274170fEF74eb2F181F900C3f14978A5C6a35a,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xff220097E29388aFe8B50FAfd632078d616E0aF0,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xFdAF93e49F712f8cDFbE39F7e17BE90280A2C98C,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xFd8F30441c0344b305Bc6355537d93EC184C42Ca,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xfB560859798928aBc515B900308F2D20a0b9BfF9,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xFa68b16Be89C9aEaE79F7Ab208FaB5ca28b22BB7,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xFa5Ec0f794D1A7b96b3eA6d8F8bD6474573dB0E6,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xfa396090B4dfD2bd86bbf6de63635d6E390b5dE1,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xF89bb80788a728688015765c8F4b75f96a87A5b3,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xF7Eb6BF5F7d356a27e3065a249B5c5C8a1117e4A,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xf797485cC069a3910cD5d0eB5E168eEB9e8b8b1b,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xF6f7c64EE5DD7280b1519f81968375C1442BA036,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xF5f61157f3c13e4bbC5C42E75Ae80946b72de83F,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xf521Bb7437bEc77b0B15286dC3f49A87b9946773,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xf4662b3aAf5C3AF8E3457949AB748053C6DAc052,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xF40F824AdFF6A5668f5bf72a25956cAd21bdfF23,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xf2BEf97376BD1279dA6e4bBb76eCba2c7685d090,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xf264785d0F9c99FEcB8A61753963fe66c8EA61aF,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xF1db532eB3e428fCaBA739eeFE1cF2c3F433ADAB,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xF0bBfB6B0D222E0D065538546d20302298752446,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xf04432e8Dd8420bfc90A559DE5dFA21ABfE537fc,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xeF5bC2EB4180a320Bd4D07980947F59F40D28804,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xEc7d8CEC29B2b95790C165202B7eF4375B76BaF7,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xeAA089a091671bd50D7b70B9556eCb44Bb579Cc5,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xe772D4FB2Db065De4317514F97760D748f5F9c2E,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xe76DE72c44A52069679fF98e886c09B3415cEDFA,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xe657364a8c4F893C2894e7e69104D395298BA34a,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xE62605217650551c0757c44FB872d607eBa27FB0,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xE606A466ABa5CA7D89b08bD19dd10C43b95814f6,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xe56558B4D1fd91500c870741BfD97eC0F1d2CF8E,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xE487A866b0f6b1B663b4566Ff7e998Af6116fbA9,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xe38833B8725340fEcA4F947b39DE4a6054b153aE,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xE2d3C41AE4c7f899BD4D1C4d0878EDa3e9CbD9BB,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xE196fB14773cD34558eb1a7da51681A464bb8807,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xE18dC998B3375652A341Af9088fcB4a11bAA9Bf8,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xE10Fcdba98afebd0F2296a2c451034d4CA6D9079,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xE0Ef1fad2d63ac56067317D1C6F589f1EB763Ef3,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xe0a06a7B53a6124304f900f0f17BCF891700E6bE,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xDFe688c5050E16da5b0818eC3798803F5c177bEB,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xDf29Ee8F6D1b407808Eb0270f5b128DC28303684,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xde9285f71C083E3391332EC17d9AbAb12948E97d,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xDA18eA91417845a89A51973Df41Fd221A294630d,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xD998171b51dedE5BB420228f8Ca6E349DaF0FD62,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xd91f945Ff7e5bc4eCc9EF852F0aD2bde367c2116,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xd8e847f8569c326698113e88A2Cb40524269b254,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xd7f397a87d0b308Ae01C551553e95D3669506910,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xd4f8a1BbEe54C1533CF0ef8C6f877ADa4dADcA1B,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xD4e6fd78c21085d01DBd596d287360d746Acf4d8,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xD3Eb89929a27df9D3bf0367E8dfD2db8bc0A65d0,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xd25C357a37332521A12c62550Bf92754391210fD,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xD1E12b23b696040Ac44b5D60cFD01e1E8377962e,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xce9456A353F47e3179281Ef216E524437235C7D5,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xCCdeD884158e192492e1D2e522cD573C4A9903c9,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xcbdbf7A101Bb22F5a26E0d7C7360210C6826b1Ac,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xcB759D5a7D230E6eC0b02347dEEcD61a662777DE,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xc9F86Ab6E960BAEB633FcD3A8159a8122Da88614,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xC9F63EBE7707E86d765E59E7393B887612EB662f,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xC99240870e0e949663aE8cc60f53ef625186Dec5,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xC8CCE8cac93A010B02E3b7e4e083B0465b1d36F2,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xc59b354fd06b44639e5935441410D66995db748a,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xc4e183d16e614B4AC8Fdb694B2Ec686eD589FE3C,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xc449B0D309C1E00c8CFfA499083a44f36f26DF29,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xC32459E5CeB4418036A40f31b9983cC6e3ac333B,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xc2013c235cF746A8164747e25254c7B538864E10,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xC1f952B7d9Fa44e266fBef8A2e2E38c4c0Ea34A6,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xC1BF14Afb1d69C2e5Fa315Bb7783225C4317e8F7,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xc1AdaF309fC6df3547a083b189ABB68F8FC76a90,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xC18926Cb21791bfBC2c8b5B80FDFE68a6757D819,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xc08A003F19432322Fbd7Ea935282F0dff3816E0B,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xc06c121F73aE1dACC55ba4e9De2595056eDc5407,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xBFC286C77c56119dF3c892C7381D3E4D9fdbeFb9,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xBf75adC8653d53fe1e5509A37F423942c60eC153,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xbeBCF6cDDcE5B5a494d7ce051AE3688A925bd10B,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xBD9E322303Fa0EE764d8Efb497Ca4b81589A281a,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xbD8AaB70a86F74Eba55d071576A71305B598235E,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xbc6b4C4bcb675E8f349e6374A6bAd4D1dE0a4F8E,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xbBE0437d9dDBeCe67869B7f59b51869c4862141B,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xBBb3980E807f6DcfDdCb5D4063e5af06F1Fb7217,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xbBa6b39d1E473755b97387c239eC9ea7c08f3d9a,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xBB2a4C99C4B5cFF598192C2bDbbc25A7Fbe69D47,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xb9b97135f01a5462E5F741854435C256Dd6CD3eE,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xB73Abd0ecF53B0E6A854c8CcdC9F8e7bdEd22075,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xb60863C5d6E96BDb0Af013d51a12AF00D47D9601,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xB44a06aBeC8F3B07328ccBF29E07b261cfdA1B86,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xB3E08599AC57666BE68dBB3D311B9C607900A83b,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xB2a55f2f1bea4f7639CC3A56db17bf0315aa6c06,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xB2a1916082A25EA90C0198afCD6553E00f60ea01,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xB21B8812Bb6081475D332dbfdBc9412437F709B2,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xb0d0A07c602621a46f33924264BA9184e41D2aCE,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
0xB09c81c899d40553B7a7E5fBaa79B2D7f75a58E6,900,225,84.375,84.375,84.375,84.375,84.375,84.375,84.375,84.375
