address,amount
0xeA7498973AA783875b719415b664c2eEC54C8926,237558
0x9bD82D81BfA28d2690a8776f226c4418FFDc4df3,237512
0x83C40A2A936B228eB6059F16A6F9AEd8e988d452,237424
0x239a9c2E1a96fb1b8A522bbD222426E7211F9bC2,237271
0x334c6207252F6f9EfF93a3dE588195767628cd19,236299
0x6946a58F50437d0A586dd5A682416A1D6FDFA703,236287
0xB5e2d724670E050dd95Ac678DB818465d74FF084,235928
0x3d29C1482C224C0fE4B058a3d930A9264DD0a22E,235836
0x6B7Ed93ABd2707C4F7f8d769f40B9Bb917cDB44C,235605
0x1Bcd1d3501021F30E6430A50c53b4a96933C1B33,235234
0xfed52bF80D4231F7f6F017790935d0E44c59563b,235109
0xB9C416EB0d03eFdcE046E4f4bBa26c1c3544f4c1,235101
0x359be354C0943FaB200Af92839B36B7E50220a7a,234794
0x692f1d24565Fa89F6474D5DD246C00f0Ae90F3D2,234757
0xebd0F365eD9Dd4546be18F77Ab25DdCf44467417,234699
0xDA11c7475da3D28bc7F041851E640FF88d00E9b5,234389
0x70796E8Deea0cB8A962917a22C3883f0F595664b,233784
0xF0e68A701de52bD3498Fd46975361F1f1cE4B1D0,233654
0x2EC3cCD3caaaD006F61A841Da10daB61824678Ff,233577
0x53662ba29fdA36A05532aB3E974c14C23d6A674d,233302
0xf1E7DBEDD9e06447e2F99B1310c09287b734addc,233156
0x65aAE62771Df010021479248683f64b8fbba67Eb,233075
0xc45AF5e67F6F6e830Ea789907Add9A8a2cA6c40E,232973
0x570FF649bB5aE8E032A4f9456aa1Ad74cc3f3e8f,232732
0x193BA5469dd547213eb3b4d4357bc286F00A0e1C,232414
0xBd8B9ad8a87EAf996c7975bD14CF6582CD91174D,232221
0x3A77FEff0b475ab67a451565B82A04d9F000A2E5,231813
0x52F9624409e9aa19a6CE397D8b4CB9D8dE92C247,231801
0x0382572791B5dE9A979962B768a49b7776188dBA,231280
0x4BCBCC5E71F2280301a13919947877548A830AcA,231135
